"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1082;Midtjylland;2023-12-30;M;6;0;3;9597;3417836;70125;2024-02-27T11:24:59.760
1081;Nordjylland;2023-12-30;M;3;0;3;9597;3417839;70128;2024-02-27T11:24:59.760
1085;Sjælland;2023-12-30;M;8;1;5;9598;3417847;70133;2024-02-27T11:24:59.760
1083;Syddanmark;2023-12-30;M;17;0;8;9598;3417864;70141;2024-02-27T11:24:59.760
1084;Hovedstaden;2023-12-31;F;24;2;11;9600;3417888;70152;2024-02-27T11:24:59.760
1082;Midtjylland;2023-12-31;F;10;1;7;9601;3417898;70159;2024-02-27T11:24:59.760
1081;Nordjylland;2023-12-31;F;5;0;3;9601;3417903;70162;2024-02-27T11:24:59.760
1085;Sjælland;2023-12-31;F;9;1;7;9602;3417912;70169;2024-02-27T11:24:59.760
1083;Syddanmark;2023-12-31;F;9;0;6;9602;3417921;70175;2024-02-27T11:24:59.760
1084;Hovedstaden;2023-12-31;M;14;3;10;9605;3417935;70185;2024-02-27T11:24:59.760
1082;Midtjylland;2023-12-31;M;5;1;4;9606;3417940;70189;2024-02-27T11:24:59.760
1081;Nordjylland;2023-12-31;M;7;4;7;9610;3417947;70196;2024-02-27T11:24:59.760
1085;Sjælland;2023-12-31;M;5;0;5;9610;3417952;70201;2024-02-27T11:24:59.760
1083;Syddanmark;2023-12-31;M;7;0;5;9610;3417959;70206;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-01;F;13;1;8;9611;3417972;70214;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-01;F;11;1;5;9612;3417983;70219;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-01;F;2;0;2;9612;3417985;70221;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-01;F;9;0;6;9612;3417994;70227;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-01;F;10;1;9;9613;3418004;70236;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-01;M;10;1;6;9614;3418014;70242;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-01;M;4;0;3;9614;3418018;70245;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-01;M;2;0;1;9614;3418020;70246;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-01;M;6;0;5;9614;3418026;70251;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-01;M;5;0;3;9614;3418031;70254;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-02;F;51;2;14;9616;3418082;70268;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-02;F;16;1;9;9617;3418098;70277;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-02;F;7;0;5;9617;3418105;70282;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-02;F;14;1;5;9618;3418119;70287;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-02;F;19;2;8;9620;3418138;70295;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-02;M;39;3;14;9623;3418177;70309;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-02;M;16;2;10;9625;3418193;70319;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-02;M;5;0;2;9625;3418198;70321;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-02;M;25;1;13;9626;3418223;70334;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-02;M;9;0;4;9626;3418232;70338;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-03;F;33;0;7;9626;3418265;70345;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-03;F;6;0;2;9626;3418271;70347;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-03;F;5;1;5;9627;3418276;70352;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-03;F;13;0;6;9627;3418289;70358;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-03;F;14;1;5;9628;3418303;70363;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-03;M;33;0;13;9628;3418336;70376;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-03;M;9;1;7;9629;3418345;70383;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-03;M;1;0;1;9629;3418346;70384;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-03;M;9;0;3;9629;3418355;70387;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-03;M;16;1;7;9630;3418371;70394;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-04;F;16;1;3;9631;3418387;70397;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-04;F;10;0;6;9631;3418397;70403;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-04;F;12;1;4;9632;3418409;70407;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-04;F;14;0;8;9632;3418423;70415;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-04;M;24;1;8;9633;3418447;70423;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-04;M;3;0;2;9633;3418450;70425;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-04;M;4;1;3;9634;3418454;70428;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-04;M;12;0;4;9634;3418466;70432;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-04;M;8;1;6;9635;3418474;70438;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-05;F;20;1;3;9636;3418494;70441;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-05;F;11;0;5;9636;3418505;70446;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-05;F;3;0;2;9636;3418508;70448;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-05;F;10;0;3;9636;3418518;70451;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-05;F;12;1;5;9637;3418530;70456;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-05;M;18;0;7;9637;3418548;70463;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-05;M;8;0;4;9637;3418556;70467;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-05;M;6;0;5;9637;3418562;70472;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-05;M;5;1;3;9638;3418567;70475;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-05;M;13;3;7;9641;3418580;70482;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-06;F;7;1;3;9642;3418587;70485;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-06;F;4;0;3;9642;3418591;70488;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-06;F;3;0;3;9642;3418594;70491;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-06;F;4;0;3;9642;3418598;70494;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-06;M;10;0;3;9642;3418608;70497;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-06;M;1;0;1;9642;3418609;70498;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-06;M;4;0;3;9642;3418613;70501;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-06;M;7;0;7;9642;3418620;70508;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-06;M;5;1;4;9643;3418625;70512;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-07;F;9;0;5;9643;3418634;70517;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-07;F;3;0;3;9643;3418637;70520;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-07;F;4;0;2;9643;3418641;70522;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-07;F;1;0;0;9643;3418642;70522;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-07;F;5;0;3;9643;3418647;70525;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-07;M;15;1;9;9644;3418662;70534;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-07;M;7;2;7;9646;3418669;70541;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-07;M;2;0;2;9646;3418671;70543;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-07;M;3;1;3;9647;3418674;70546;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-07;M;11;1;9;9648;3418685;70555;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-08;F;23;2;3;9650;3418708;70558;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-08;F;3;0;1;9650;3418711;70559;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-08;F;7;0;2;9650;3418718;70561;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-08;F;5;1;2;9651;3418723;70563;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-08;M;21;0;7;9651;3418744;70570;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-08;M;9;2;3;9653;3418753;70573;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-08;M;2;0;1;9653;3418755;70574;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-08;M;9;0;3;9653;3418764;70577;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-08;M;4;1;3;9654;3418768;70580;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-09;F;20;1;5;9655;3418788;70585;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-09;F;4;0;3;9655;3418792;70588;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-09;F;3;0;3;9655;3418795;70591;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-09;F;8;0;2;9655;3418803;70593;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-09;F;5;0;0;9655;3418808;70593;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-09;M;14;1;4;9656;3418822;70597;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-09;M;4;0;3;9656;3418826;70600;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-09;M;3;0;2;9656;3418829;70602;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-09;M;3;0;0;9656;3418832;70602;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-09;M;7;0;2;9656;3418839;70604;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-10;F;18;0;2;9656;3418857;70606;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-10;F;4;0;2;9656;3418861;70608;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-10;F;4;0;3;9656;3418865;70611;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-10;F;8;1;3;9657;3418873;70614;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-10;M;12;0;3;9657;3418885;70617;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-10;M;3;1;2;9658;3418888;70619;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-10;M;2;0;1;9658;3418890;70620;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-10;M;5;0;0;9658;3418895;70620;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-10;M;3;1;2;9659;3418898;70622;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-11;F;16;1;5;9660;3418914;70627;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-11;F;5;1;3;9661;3418919;70630;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-11;F;3;1;1;9662;3418922;70631;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-11;F;6;0;1;9662;3418928;70632;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-11;F;4;0;2;9662;3418932;70634;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-11;M;14;0;4;9662;3418946;70638;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-11;M;5;1;3;9663;3418951;70641;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-11;M;1;0;0;9663;3418952;70641;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-11;M;4;0;2;9663;3418956;70643;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-11;M;7;0;5;9663;3418963;70648;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-12;F;9;0;1;9663;3418972;70649;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-12;F;4;2;4;9665;3418976;70653;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-12;F;8;2;5;9667;3418984;70658;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-12;F;3;0;3;9667;3418987;70661;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-12;M;11;0;5;9667;3418998;70666;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-12;M;1;0;0;9667;3418999;70666;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-12;M;3;1;1;9668;3419002;70667;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-12;M;3;0;0;9668;3419005;70667;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-12;M;7;0;5;9668;3419012;70672;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-13;F;6;2;3;9670;3419018;70675;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-13;F;4;1;2;9671;3419022;70677;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-13;F;1;0;1;9671;3419023;70678;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-13;F;3;0;2;9671;3419026;70680;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-13;M;4;2;3;9673;3419030;70683;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-13;M;2;0;1;9673;3419032;70684;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-13;M;1;0;1;9673;3419033;70685;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-13;M;1;0;0;9673;3419034;70685;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-13;M;5;0;4;9673;3419039;70689;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-14;F;5;1;4;9674;3419044;70693;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-14;F;3;0;2;9674;3419047;70695;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-14;F;4;1;2;9675;3419051;70697;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-14;F;2;1;2;9676;3419053;70699;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-14;M;7;1;2;9677;3419060;70701;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-14;M;4;0;3;9677;3419064;70704;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-14;M;1;0;1;9677;3419065;70705;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-14;M;2;1;1;9678;3419067;70706;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-14;M;6;0;6;9678;3419073;70712;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-15;F;17;1;5;9679;3419090;70717;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-15;F;5;0;4;9679;3419095;70721;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-15;F;2;1;1;9680;3419097;70722;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-15;F;9;1;3;9681;3419106;70725;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-15;F;5;0;4;9681;3419111;70729;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-15;M;16;1;4;9682;3419127;70733;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-15;M;9;1;4;9683;3419136;70737;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-15;M;4;0;1;9683;3419140;70738;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-15;M;4;0;3;9683;3419144;70741;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-16;F;12;0;1;9683;3419156;70742;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-16;F;1;0;0;9683;3419157;70742;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-16;F;2;1;2;9684;3419159;70744;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-16;F;4;0;1;9684;3419163;70745;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-16;F;4;1;2;9685;3419167;70747;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-16;M;5;0;2;9685;3419172;70749;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-16;M;7;1;3;9686;3419179;70752;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-16;M;1;0;1;9686;3419180;70753;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-16;M;5;0;0;9686;3419185;70753;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-16;M;3;0;1;9686;3419188;70754;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-17;F;13;1;4;9687;3419201;70758;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-17;F;4;0;2;9687;3419205;70760;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-17;F;6;0;5;9687;3419211;70765;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-17;F;2;0;1;9687;3419213;70766;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-17;M;7;0;0;9687;3419220;70766;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-17;M;9;1;7;9688;3419229;70773;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-17;M;2;0;2;9688;3419231;70775;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-17;M;7;0;2;9688;3419238;70777;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-17;M;4;0;3;9688;3419242;70780;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-18;F;11;0;2;9688;3419253;70782;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-18;F;2;0;0;9688;3419255;70782;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-18;F;1;0;1;9688;3419256;70783;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-18;F;8;0;6;9688;3419264;70789;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-18;F;6;1;2;9689;3419270;70791;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-18;M;9;2;3;9691;3419279;70794;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-18;M;3;0;2;9691;3419282;70796;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-18;M;3;0;2;9691;3419285;70798;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-18;M;5;2;2;9693;3419290;70800;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-18;M;2;0;2;9693;3419292;70802;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-19;F;9;0;2;9693;3419301;70804;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-19;F;1;0;1;9693;3419302;70805;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-19;F;1;0;1;9693;3419303;70806;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-19;F;5;0;1;9693;3419308;70807;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-19;F;4;0;1;9693;3419312;70808;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-19;M;13;0;5;9693;3419325;70813;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-19;M;2;1;2;9694;3419327;70815;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-19;M;1;0;1;9694;3419328;70816;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-19;M;2;0;1;9694;3419330;70817;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-19;M;6;1;5;9695;3419336;70822;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-20;F;5;1;3;9696;3419341;70825;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-20;F;2;0;1;9696;3419343;70826;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-20;F;2;0;2;9696;3419345;70828;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-20;F;1;1;1;9697;3419346;70829;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-20;F;4;0;3;9697;3419350;70832;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-20;M;6;1;4;9698;3419356;70836;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-20;M;4;0;2;9698;3419360;70838;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-20;M;1;0;1;9698;3419361;70839;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-20;M;1;0;0;9698;3419362;70839;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-21;F;6;0;1;9698;3419368;70840;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-21;F;1;0;1;9698;3419369;70841;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-21;F;1;0;1;9698;3419370;70842;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-21;F;1;0;0;9698;3419371;70842;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-21;F;4;1;3;9699;3419375;70845;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-21;M;5;1;4;9700;3419380;70849;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-21;M;2;0;1;9700;3419382;70850;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-21;M;2;0;2;9700;3419384;70852;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-21;M;5;1;4;9701;3419389;70856;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-22;F;11;0;1;9701;3419400;70857;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-22;F;3;0;1;9701;3419403;70858;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-22;F;1;0;1;9701;3419404;70859;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-22;F;4;0;1;9701;3419408;70860;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-22;F;5;0;4;9701;3419413;70864;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-22;M;12;2;4;9703;3419425;70868;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-22;M;2;0;1;9703;3419427;70869;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-22;M;3;0;2;9703;3419430;70871;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-22;M;2;0;1;9703;3419432;70872;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-23;F;11;0;4;9703;3419443;70876;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-23;F;2;0;1;9703;3419445;70877;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-23;F;1;0;1;9703;3419446;70878;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-23;F;2;0;0;9703;3419448;70878;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-23;F;5;0;3;9703;3419453;70881;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-23;M;6;0;1;9703;3419459;70882;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-23;M;2;0;1;9703;3419461;70883;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-23;M;3;0;2;9703;3419464;70885;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-23;M;3;1;2;9704;3419467;70887;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-23;M;4;2;2;9706;3419471;70889;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-24;F;5;0;1;9706;3419476;70890;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-24;F;1;0;0;9706;3419477;70890;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-24;F;3;0;2;9706;3419480;70892;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-24;F;4;0;3;9706;3419484;70895;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-24;M;6;1;6;9707;3419490;70901;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-24;M;5;1;3;9708;3419495;70904;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-24;M;3;1;3;9709;3419498;70907;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-24;M;4;0;1;9709;3419502;70908;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-24;M;4;0;1;9709;3419506;70909;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-25;F;10;0;2;9709;3419516;70911;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-25;F;2;0;0;9709;3419518;70911;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-25;F;1;0;1;9709;3419519;70912;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-25;F;4;0;1;9709;3419523;70913;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-25;F;4;0;2;9709;3419527;70915;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-25;M;6;0;2;9709;3419533;70917;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-25;M;3;0;2;9709;3419536;70919;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-25;M;1;0;1;9709;3419537;70920;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-25;M;5;1;2;9710;3419542;70922;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-26;F;11;0;3;9710;3419553;70925;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-26;F;4;0;1;9710;3419557;70926;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-26;F;3;0;2;9710;3419560;70928;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-26;F;5;0;2;9710;3419565;70930;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-26;M;7;1;2;9711;3419572;70932;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-26;M;3;0;2;9711;3419575;70934;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-26;M;1;0;1;9711;3419576;70935;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-26;M;2;1;1;9712;3419578;70936;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-26;M;4;0;3;9712;3419582;70939;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-27;F;1;0;1;9712;3419583;70940;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-27;F;1;0;0;9712;3419584;70940;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-27;M;2;1;2;9713;3419586;70942;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-27;M;3;0;2;9713;3419589;70944;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-28;F;3;1;2;9714;3419592;70946;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-28;F;2;0;2;9714;3419594;70948;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-28;F;1;0;0;9714;3419595;70948;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-28;F;3;1;3;9715;3419598;70951;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-28;F;1;1;1;9716;3419599;70952;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-28;M;1;1;1;9717;3419600;70953;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-28;M;1;0;1;9717;3419601;70954;2024-02-27T11:24:59.760
1081;Nordjylland;2024-01-28;M;1;0;0;9717;3419602;70954;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-28;M;1;1;1;9718;3419603;70955;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-29;F;8;0;1;9718;3419611;70956;2024-02-27T11:24:59.760
1082;Midtjylland;2024-01-29;F;4;1;3;9719;3419615;70959;2024-02-27T11:24:59.760
1085;Sjælland;2024-01-29;F;5;0;0;9719;3419620;70959;2024-02-27T11:24:59.760
1083;Syddanmark;2024-01-29;F;3;0;1;9719;3419623;70960;2024-02-27T11:24:59.760
1084;Hovedstaden;2024-01-29;M;2;1;2;9720;3419625;70962;2024-02-27T11:24:59.760
