Date,Location,region,measureid,fractionid,viral_load,seven_day_rolling_avg,pruid
2023-02-19,Vancouver Annacis Island,Vancouver,covN2,solid,17.0380596982251,18.3118973873691,59
2023-02-26,Vancouver Annacis Island,Vancouver,covN2,solid,80.6008851729505,80.6008851729505,59
2023-03-02,Vancouver Annacis Island,Vancouver,covN2,solid,126.251152041195,103.426018607073,59
2023-03-09,Vancouver Annacis Island,Vancouver,covN2,solid,48.6136016459732,48.6136016459732,59
2023-03-12,Vancouver Annacis Island,Vancouver,covN2,solid,157.621070707043,103.117336176508,59
2023-03-16,Vancouver Annacis Island,Vancouver,covN2,solid,136.680216070382,147.150643388712,59
2023-03-19,Vancouver Annacis Island,Vancouver,covN2,solid,77.3916432946668,107.035929682524,59
2023-03-23,Vancouver Annacis Island,Vancouver,covN2,solid,68.8653472833208,73.1284952889938,59
2023-03-26,Vancouver Annacis Island,Vancouver,covN2,solid,50.3400336763753,59.6026904798481,59
2023-03-30,Vancouver Annacis Island,Vancouver,covN2,solid,169.711712644868,110.025873160622,59
2023-04-02,Vancouver Annacis Island,Vancouver,covN2,solid,46.8774324381601,108.294572541514,59
2023-04-06,Vancouver Annacis Island,Vancouver,covN2,solid,200.809663553,123.84354799558,59
2023-04-09,Vancouver Annacis Island,Vancouver,covN2,solid,81.4219780008368,141.115820776918,59
2023-04-13,Vancouver Annacis Island,Vancouver,covN2,solid,47.0573760836629,64.2396770422499,59
2023-04-16,Vancouver Annacis Island,Vancouver,covN2,solid,41.250843950565,44.154110017114,59
2023-04-20,Vancouver Annacis Island,Vancouver,covN2,solid,159.718645472981,100.484744711773,59
2023-04-23,Vancouver Annacis Island,Vancouver,covN2,solid,104.355313595423,132.036979534202,59
2023-04-27,Vancouver Annacis Island,Vancouver,covN2,solid,249.372266554449,176.863790074936,59
2023-04-30,Vancouver Annacis Island,Vancouver,covN2,solid,86.6569884445531,168.014627499501,59
2023-05-11,Vancouver Annacis Island,Vancouver,covN2,solid,101.517928392735,101.517928392735,59
2023-05-18,Vancouver Annacis Island,Vancouver,covN2,solid,49.9627846304101,49.9627846304101,59
2023-05-21,Vancouver Annacis Island,Vancouver,covN2,solid,21.5827004090482,35.7727425197291,59
2023-05-25,Vancouver Annacis Island,Vancouver,covN2,solid,26.6448725960745,24.1137865025613,59
2023-05-28,Vancouver Annacis Island,Vancouver,covN2,solid,22.0285138624113,24.3366932292429,59
2023-06-01,Vancouver Annacis Island,Vancouver,covN2,solid,41.8726998757104,31.9506068690608,59
2023-06-04,Vancouver Annacis Island,Vancouver,covN2,solid,27.0630737940554,34.4678868348829,59
2023-06-08,Vancouver Annacis Island,Vancouver,covN2,solid,34.991249053279,31.0271614236672,59
2023-06-11,Vancouver Annacis Island,Vancouver,covN2,solid,13.0738293570639,24.0325392051714,59
2023-06-15,Vancouver Annacis Island,Vancouver,covN2,solid,18.2564045116251,15.6651169343445,59
2023-06-18,Vancouver Annacis Island,Vancouver,covN2,solid,14.8907119702507,16.5735582409379,59
2023-06-22,Vancouver Annacis Island,Vancouver,covN2,solid,24.1295817957478,19.5101468829993,59
2023-06-25,Vancouver Annacis Island,Vancouver,covN2,solid,13.6831169206487,18.9063493581982,59
2023-06-29,Vancouver Annacis Island,Vancouver,covN2,solid,18.7510902416774,16.217103581163,59
2023-07-02,Vancouver Annacis Island,Vancouver,covN2,solid,18.1407957623217,18.4459430019995,59
2023-07-06,Vancouver Annacis Island,Vancouver,covN2,solid,26.0248648819532,22.0828303221375,59
2023-07-09,Vancouver Annacis Island,Vancouver,covN2,solid,15.5161846340095,20.7705247579814,59
2023-07-13,Vancouver Annacis Island,Vancouver,covN2,solid,12.6694221523274,14.0928033931685,59
2023-07-16,Vancouver Annacis Island,Vancouver,covN2,solid,12.3400431686099,12.5047326604686,59
2023-07-20,Vancouver Annacis Island,Vancouver,covN2,solid,5.50751280759632,8.92377798810311,59
2023-07-23,Vancouver Annacis Island,Vancouver,covN2,solid,3.79148420096316,4.64949850427974,59
2023-07-27,Vancouver Annacis Island,Vancouver,covN2,solid,30.5864701971761,17.1889771990697,59
2023-07-30,Vancouver Annacis Island,Vancouver,covN2,solid,11.8733975964802,21.2299338968282,59
2023-08-03,Vancouver Annacis Island,Vancouver,covN2,solid,15.8664401965539,13.869918896517,59
2023-08-06,Vancouver Annacis Island,Vancouver,covN2,solid,17.1666907073761,16.516565451965,59
2023-08-10,Vancouver Annacis Island,Vancouver,covN2,solid,17.864529572355,17.5156101398656,59
2023-08-13,Vancouver Annacis Island,Vancouver,covN2,solid,10.3801380864357,14.1223338293953,59
2023-08-17,Vancouver Annacis Island,Vancouver,covN2,solid,11.9635199252731,11.1718290058544,59
2023-08-20,Vancouver Annacis Island,Vancouver,covN2,solid,19.5205332569374,15.7420265911052,59
2023-08-24,Vancouver Annacis Island,Vancouver,covN2,solid,20.8626608894797,20.1915970732085,59
2023-08-27,Vancouver Annacis Island,Vancouver,covN2,solid,11.2356336239861,16.0491472567329,59
2023-08-31,Vancouver Annacis Island,Vancouver,covN2,solid,17.2137021307115,14.2246678773488,59
2023-09-03,Vancouver Annacis Island,Vancouver,covN2,solid,24.2035310257446,20.708616578228,59
2023-09-07,Vancouver Annacis Island,Vancouver,covN2,solid,24.9470542001285,24.5752926129366,59
2023-09-10,Vancouver Annacis Island,Vancouver,covN2,solid,92.6755236486446,58.8112889243865,59
2023-09-14,Vancouver Annacis Island,Vancouver,covN2,solid,38.436410985161,65.5559673169028,59
2023-09-17,Vancouver Annacis Island,Vancouver,covN2,solid,22.3769342850832,30.4066726351221,59
2023-09-21,Vancouver Annacis Island,Vancouver,covN2,solid,53.684380896502,38.0306575907926,59
2023-09-24,Vancouver Annacis Island,Vancouver,covN2,solid,31.8293453615582,42.7568631290301,59
2023-09-28,Vancouver Annacis Island,Vancouver,covN2,solid,147.011228472588,89.4202869170729,59
2023-10-01,Vancouver Annacis Island,Vancouver,covN2,solid,164.963390807813,155.9873096402,59
2023-10-05,Vancouver Annacis Island,Vancouver,covN2,solid,107.093765117884,136.028577962848,59
2023-10-08,Vancouver Annacis Island,Vancouver,covN2,solid,75.4279077528346,91.2608364353593,59
2023-10-12,Vancouver Annacis Island,Vancouver,covN2,solid,118.173048096278,96.8004779245563,59
2023-10-15,Vancouver Annacis Island,Vancouver,covN2,solid,61.6045711425584,89.8888096194182,59
2023-10-19,Vancouver Annacis Island,Vancouver,covN2,solid,33.2647399759867,47.4346555592725,59
2023-10-22,Vancouver Annacis Island,Vancouver,covN2,solid,27.375303828194,30.3200219020903,59
2023-11-02,Vancouver Annacis Island,Vancouver,covN2,solid,57.1919111839224,57.1919111839224,59
2023-11-05,Vancouver Annacis Island,Vancouver,covN2,solid,13.6357524911291,35.4138318375257,59
2023-11-09,Vancouver Annacis Island,Vancouver,covN2,solid,22.5679347957499,18.1018436434395,59
2023-11-12,Vancouver Annacis Island,Vancouver,covN2,solid,22.9205038573827,22.7442193265663,59
2023-11-16,Vancouver Annacis Island,Vancouver,covN2,solid,22.2749121899555,22.5977080236691,59
2023-11-19,Vancouver Annacis Island,Vancouver,covN2,solid,9.83513986329708,16.0550260266263,59
2023-11-23,Vancouver Annacis Island,Vancouver,covN2,solid,27.6175213355883,18.7263305994427,59
2023-11-26,Vancouver Annacis Island,Vancouver,covN2,solid,16.1251880064583,21.8713546710233,59
2023-11-30,Vancouver Annacis Island,Vancouver,covN2,solid,21.9151517671621,19.0201698868102,59
2023-12-07,Vancouver Annacis Island,Vancouver,covN2,solid,15.3141371204665,15.3141371204665,59
2023-12-10,Vancouver Annacis Island,Vancouver,covN2,solid,13.3289185299824,14.3215278252245,59
2023-12-14,Vancouver Annacis Island,Vancouver,covN2,solid,25.3947329495393,19.3618257397609,59
2023-12-17,Vancouver Annacis Island,Vancouver,covN2,solid,15.6059184317012,20.5003256906203,59
2023-12-21,Vancouver Annacis Island,Vancouver,covN2,solid,54.9423273334158,35.2741228825585,59
2023-12-24,Vancouver Annacis Island,Vancouver,covN2,solid,54.4274688948755,54.6848981141457,59
2023-12-28,Vancouver Annacis Island,Vancouver,covN2,solid,113.11219997248,83.7698344336777,59
2023-12-31,Vancouver Annacis Island,Vancouver,covN2,solid,390.621664558325,251.866932265403,59
2024-01-04,Vancouver Annacis Island,Vancouver,covN2,solid,94.5858478401985,242.603756199262,59
2024-01-08,Vancouver Annacis Island,Vancouver,covN2,solid,71.5510893398984,83.0684685900484,59
2024-01-11,Vancouver Annacis Island,Vancouver,covN2,solid,111.593769614637,91.5724294772677,59
2024-01-14,Vancouver Annacis Island,Vancouver,covN2,solid,72.8559399488706,85.3335996344687,59
2024-01-18,Vancouver Annacis Island,Vancouver,covN2,solid,105.021045922705,88.9384929357876,59
2024-01-21,Vancouver Annacis Island,Vancouver,covN2,solid,31.1689688152275,68.095007368966,59
2024-01-25,Vancouver Annacis Island,Vancouver,covN2,solid,53.1657033840549,42.1673360996412,59
2024-01-28,Vancouver Annacis Island,Vancouver,covN2,solid,27.9370158289904,40.5513596065227,59
2024-02-01,Vancouver Annacis Island,Vancouver,covN2,solid,33.6487753639182,30.7928955964543,59
2024-02-04,Vancouver Annacis Island,Vancouver,covN2,solid,39.5171191517019,36.58294725781,59
2024-02-08,Vancouver Annacis Island,Vancouver,covN2,solid,41.75946808245,40.6382936170759,59
2024-02-11,Vancouver Annacis Island,Vancouver,covN2,solid,27.5604565647538,34.6599623236019,59
2024-02-15,Vancouver Annacis Island,Vancouver,covN2,solid,142.819677428248,85.1900669965011,59
2024-02-18,Vancouver Annacis Island,Vancouver,covN2,solid,80.284289762815,111.551983595532,59
2021-02-07,Vancouver Iona Island,Vancouver,covN2,solid,4.3871911082996,4.3871911082996,59
2021-02-09,Vancouver Iona Island,Vancouver,covN2,solid,6.64856650494665,5.51787880662313,59
2021-02-11,Vancouver Iona Island,Vancouver,covN2,solid,8.87541217838512,6.63705659721046,59
2021-02-14,Vancouver Iona Island,Vancouver,covN2,solid,13.7998663023652,9.77461499523232,59
2021-02-16,Vancouver Iona Island,Vancouver,covN2,solid,6.79016412256077,9.8218142011037,59
2021-02-18,Vancouver Iona Island,Vancouver,covN2,solid,15.8637435191159,12.1512579813473,59
2021-02-21,Vancouver Iona Island,Vancouver,covN2,solid,10.7997026465167,11.1512034293978,59
2021-02-23,Vancouver Iona Island,Vancouver,covN2,solid,8.79822869896689,11.8205582881998,59
2021-02-25,Vancouver Iona Island,Vancouver,covN2,solid,11.9401004940559,10.5126772798465,59
2021-02-28,Vancouver Iona Island,Vancouver,covN2,solid,4.05180143261282,8.26337687521187,59
2021-03-02,Vancouver Iona Island,Vancouver,covN2,solid,11.1541137943455,9.04867190700474,59
2021-03-04,Vancouver Iona Island,Vancouver,covN2,solid,25.8335358580078,13.679817028322,59
2021-03-07,Vancouver Iona Island,Vancouver,covN2,solid,8.99485889131671,15.32750284789,59
2021-03-09,Vancouver Iona Island,Vancouver,covN2,solid,34.7772029701029,23.2018659064758,59
2021-03-11,Vancouver Iona Island,Vancouver,covN2,solid,16.7137264431827,20.1619294348674,59
2021-03-14,Vancouver Iona Island,Vancouver,covN2,solid,13.4485917890487,21.6465070674448,59
2021-03-16,Vancouver Iona Island,Vancouver,covN2,solid,16.6686645724577,15.610327601563,59
2021-03-18,Vancouver Iona Island,Vancouver,covN2,solid,8.9458489785703,13.0210351133589,59
2021-03-21,Vancouver Iona Island,Vancouver,covN2,solid,9.36567226521904,11.660061938749,59
2021-03-23,Vancouver Iona Island,Vancouver,covN2,solid,12.9822555613777,10.4312589350557,59
2021-03-25,Vancouver Iona Island,Vancouver,covN2,solid,13.8337865057118,12.0605714441028,59
2021-03-28,Vancouver Iona Island,Vancouver,covN2,solid,14.4073912999179,13.7411444556691,59
2021-03-30,Vancouver Iona Island,Vancouver,covN2,solid,21.8904428902233,16.710540231951,59
2021-04-01,Vancouver Iona Island,Vancouver,covN2,solid,21.8432463581006,19.3803601827472,59
2021-04-04,Vancouver Iona Island,Vancouver,covN2,solid,20.4764488352399,21.4033793611879,59
2021-04-08,Vancouver Iona Island,Vancouver,covN2,solid,39.7710889689557,30.1237689020978,59
2021-04-11,Vancouver Iona Island,Vancouver,covN2,solid,27.6309843832119,33.7010366760838,59
2021-04-15,Vancouver Iona Island,Vancouver,covN2,solid,15.3407511978328,21.4858677905223,59
2021-04-18,Vancouver Iona Island,Vancouver,covN2,solid,89.5486781832057,52.4447146905192,59
2021-04-22,Vancouver Iona Island,Vancouver,covN2,solid,68.5821766730882,79.0654274281469,59
2021-04-25,Vancouver Iona Island,Vancouver,covN2,solid,28.3804482634513,48.4813124682698,59
2021-04-29,Vancouver Iona Island,Vancouver,covN2,solid,23.8474776277638,26.1139629456076,59
2021-05-02,Vancouver Iona Island,Vancouver,covN2,solid,35.0101755388576,29.4288265833107,59
2021-05-06,Vancouver Iona Island,Vancouver,covN2,solid,27.0329782131013,31.0215768759794,59
2021-05-09,Vancouver Iona Island,Vancouver,covN2,solid,18.5277264356152,22.7803523243582,59
2021-05-13,Vancouver Iona Island,Vancouver,covN2,solid,80.1580571295139,49.3428917825645,59
2021-05-16,Vancouver Iona Island,Vancouver,covN2,solid,16.0595714254413,48.1088142774776,59
2021-05-20,Vancouver Iona Island,Vancouver,covN2,solid,20.8691458576902,18.4643586415658,59
2021-05-23,Vancouver Iona Island,Vancouver,covN2,solid,45.2147896931731,33.0419677754317,59
2021-05-27,Vancouver Iona Island,Vancouver,covN2,solid,10.4190357560084,27.8169127245907,59
2021-05-30,Vancouver Iona Island,Vancouver,covN2,solid,6.63125557145414,8.52514566373126,59
2021-06-03,Vancouver Iona Island,Vancouver,covN2,solid,7.59257895836858,7.11191726491136,59
2021-06-06,Vancouver Iona Island,Vancouver,covN2,solid,2.49587638867449,5.04422767352154,59
2021-06-10,Vancouver Iona Island,Vancouver,covN2,solid,10.021765429214,6.25882090894423,59
2021-06-13,Vancouver Iona Island,Vancouver,covN2,solid,4.66127358129231,7.34151950525314,59
2021-06-17,Vancouver Iona Island,Vancouver,covN2,solid,3.40791878095569,4.034596181124,59
2021-06-20,Vancouver Iona Island,Vancouver,covN2,solid,6.20673582579045,4.80732730337308,59
2021-06-24,Vancouver Iona Island,Vancouver,covN2,solid,4.73648209009218,5.47160895794132,59
2021-06-27,Vancouver Iona Island,Vancouver,covN2,solid,3.34791822093381,4.042200155513,59
2021-07-01,Vancouver Iona Island,Vancouver,covN2,solid,2.51285900010059,2.9303886105172,59
2021-07-08,Vancouver Iona Island,Vancouver,covN2,solid,1.99413710742685,1.99413710742685,59
2021-07-11,Vancouver Iona Island,Vancouver,covN2,solid,1.23490838159998,1.61452274451341,59
2021-07-15,Vancouver Iona Island,Vancouver,covN2,solid,3.38148779000418,2.30819808580208,59
2021-07-18,Vancouver Iona Island,Vancouver,covN2,solid,1.5170093529952,2.44924857149969,59
2021-07-22,Vancouver Iona Island,Vancouver,covN2,solid,4.65920982006898,3.08810958653209,59
2021-07-25,Vancouver Iona Island,Vancouver,covN2,solid,3.20148810804753,3.93034896405825,59
2021-07-29,Vancouver Iona Island,Vancouver,covN2,solid,9.35460064680363,6.27804437742558,59
2021-08-01,Vancouver Iona Island,Vancouver,covN2,solid,5.11799051989559,7.23629558334961,59
2021-08-05,Vancouver Iona Island,Vancouver,covN2,solid,36.2404294517567,20.6792099858261,59
2021-08-08,Vancouver Iona Island,Vancouver,covN2,solid,8.08448532241327,22.162457387085,59
2021-08-12,Vancouver Iona Island,Vancouver,covN2,solid,29.4126649100556,18.7485751162345,59
2021-08-19,Vancouver Iona Island,Vancouver,covN2,solid,40.0533580913962,40.0533580913962,59
2021-08-22,Vancouver Iona Island,Vancouver,covN2,solid,21.0157865672869,30.5345723293416,59
2021-08-26,Vancouver Iona Island,Vancouver,covN2,solid,46.8541504636081,33.9349685154475,59
2021-08-29,Vancouver Iona Island,Vancouver,covN2,solid,26.5828731898512,36.7185118267296,59
2021-09-02,Vancouver Iona Island,Vancouver,covN2,solid,48.9652053120368,37.774039250944,59
2021-09-05,Vancouver Iona Island,Vancouver,covN2,solid,26.2497847479358,37.6074950299863,59
2021-09-09,Vancouver Iona Island,Vancouver,covN2,solid,30.8603253094271,28.5550550286815,59
2021-09-12,Vancouver Iona Island,Vancouver,covN2,solid,87.8604052633721,59.3603652863996,59
2021-09-16,Vancouver Iona Island,Vancouver,covN2,solid,23.8898993943034,55.8751523288378,59
2021-09-19,Vancouver Iona Island,Vancouver,covN2,solid,64.2162006923392,44.0530500433213,59
2021-09-23,Vancouver Iona Island,Vancouver,covN2,solid,27.3161344633574,45.7661675778483,59
2021-09-26,Vancouver Iona Island,Vancouver,covN2,solid,55.5426668796979,41.4294006715276,59
2021-09-30,Vancouver Iona Island,Vancouver,covN2,solid,59.1518560200649,57.3472614498814,59
2021-10-03,Vancouver Iona Island,Vancouver,covN2,solid,13.783796043361,36.4678260317129,59
2021-10-07,Vancouver Iona Island,Vancouver,covN2,solid,18.8430833623984,16.3134397028797,59
2021-10-10,Vancouver Iona Island,Vancouver,covN2,solid,33.5659576118199,26.2045204871091,59
2021-10-14,Vancouver Iona Island,Vancouver,covN2,solid,18.5541128820975,26.0600352469587,59
2021-10-17,Vancouver Iona Island,Vancouver,covN2,solid,4.86779867086269,11.7109557764801,59
2021-10-21,Vancouver Iona Island,Vancouver,covN2,solid,7.35204268428664,6.10992067757467,59
2021-10-24,Vancouver Iona Island,Vancouver,covN2,solid,14.187713566431,10.7698781253588,59
2021-10-28,Vancouver Iona Island,Vancouver,covN2,solid,7.44237266587398,10.8150431161525,59
2021-10-31,Vancouver Iona Island,Vancouver,covN2,solid,19.4940292455574,13.4682009557157,59
2021-11-04,Vancouver Iona Island,Vancouver,covN2,solid,0.990472592944298,10.2422509192508,59
2021-11-07,Vancouver Iona Island,Vancouver,covN2,solid,1.46102318046239,1.22574788670334,59
2021-11-11,Vancouver Iona Island,Vancouver,covN2,solid,4.12523027719607,2.79312672882923,59
2021-11-14,Vancouver Iona Island,Vancouver,covN2,solid,1.04242143630314,2.5838258567496,59
2021-11-18,Vancouver Iona Island,Vancouver,covN2,solid,4.2489483917734,2.64568491403827,59
2021-11-21,Vancouver Iona Island,Vancouver,covN2,solid,4.15872082909338,4.20383461043339,59
2021-11-25,Vancouver Iona Island,Vancouver,covN2,solid,0.0054886866065897,2.08210475784998,59
2021-11-28,Vancouver Iona Island,Vancouver,covN2,solid,0.0054886866065897,0.0054886866065897,59
2021-12-02,Vancouver Iona Island,Vancouver,covN2,solid,3.37756219007314,1.69152543833986,59
2021-12-05,Vancouver Iona Island,Vancouver,covN2,solid,1.15552737932425,2.26654478469869,59
2021-12-09,Vancouver Iona Island,Vancouver,covN2,solid,17.5913156354309,9.37342150737755,59
2021-12-12,Vancouver Iona Island,Vancouver,covN2,solid,6.68101368476627,12.1361646600986,59
2021-12-16,Vancouver Iona Island,Vancouver,covN2,solid,11.2854607204885,8.9832372026274,59
2021-12-19,Vancouver Iona Island,Vancouver,covN2,solid,28.8007117730617,20.0430862467751,59
2021-12-23,Vancouver Iona Island,Vancouver,covN2,solid,62.6411473731432,45.7209295731025,59
2021-12-26,Vancouver Iona Island,Vancouver,covN2,solid,122.833447445062,92.7372974091029,59
2021-12-30,Vancouver Iona Island,Vancouver,covN2,solid,116.272778053743,119.553112749403,59
